artista,fecha,visitas,diferencia
Hinds,2019-05-13,37,
Hinds,2019-05-14,42,
Hinds,2019-05-15,30,
Hinds,2019-05-16,80,
Hinds,2019-05-17,123,
Hinds,2019-05-18,68,
Hinds,2019-05-19,79,
Hinds,2019-05-20,69,
Hinds,2019-05-21,42,
Hinds,2019-05-22,47,
Hinds,2019-05-23,96,
Hinds,2019-05-24,45,
Hinds,2019-05-25,83,
Hinds,2019-05-26,65,
Hinds,2019-05-27,58,
Hinds,2019-05-28,193,
Hinds,2019-05-29,98,
Hinds,2019-05-30,67,
Hinds,2019-05-31,75,
Hinds,2019-06-01,50,
Hinds,2019-06-02,50,
Hinds,2019-06-03,55,
Hinds,2019-06-04,62,
Joan Báez,2019-02-28,157,280
Joan Báez,2019-03-01,201,
Joan Báez,2019-03-02,172,
Joan Báez,2019-03-03,190,
Joan Báez,2019-03-04,190,
Joan Báez,2019-03-05,178,
Joan Báez,2019-03-06,166,
Joan Báez,2019-03-07,194,
Joan Báez,2019-03-08,245,
Joan Báez,2019-03-09,243,
Joan Báez,2019-03-10,207,
Joan Báez,2019-03-11,166,
Joan Báez,2019-03-12,173,
Joan Báez,2019-03-13,254,
Joan Báez,2019-03-14,171,
Joan Báez,2019-03-15,177,
Joan Báez,2019-03-16,197,
Joan Báez,2019-03-17,206,
Joan Báez,2019-03-18,189,
Joan Báez,2019-03-19,186,
Joan Báez,2019-03-20,246,
Joan Báez,2019-03-21,239,
Joan Báez,2019-03-22,231,
Joan Báez,2019-03-23,220,
Joan Báez,2019-03-24,217,
Joan Báez,2019-03-25,173,
Joan Báez,2019-03-26,169,
Joan Báez,2019-03-27,175,
Joan Báez,2019-03-28,171,
Joan Báez,2019-03-29,161,
Joan Báez,2019-03-30,169,
Joan Báez,2019-03-31,190,
Joan Báez,2019-04-01,215,
Joan Báez,2019-04-02,180,
Joan Báez,2019-04-03,209,
Joan Báez,2019-04-04,200,
Joan Báez,2019-04-05,217,
Joan Báez,2019-04-06,246,
Joan Báez,2019-04-07,224,
Joan Báez,2019-04-08,188,
Joan Báez,2019-04-09,196,
Joan Báez,2019-04-10,192,
Joan Báez,2019-04-11,198,
Joan Báez,2019-04-12,190,
Joan Báez,2019-04-13,253,
Joan Báez,2019-04-14,233,
Joan Báez,2019-04-15,260,
Joan Báez,2019-04-16,192,
Joan Báez,2019-04-17,194,
Joan Báez,2019-04-18,240,
Joan Báez,2019-04-19,236,
Joan Báez,2019-04-20,206,
Joan Báez,2019-04-21,200,
Joan Báez,2019-04-22,188,
Joan Báez,2019-04-23,162,
Joan Báez,2019-04-24,156,
Joan Báez,2019-04-25,191,
Joan Báez,2019-04-26,235,
Joan Báez,2019-04-27,236,
Joan Báez,2019-04-28,258,
Joan Báez,2019-04-29,219,
Joan Báez,2019-04-30,177,
Joan Báez,2019-05-01,307,
Joan Báez,2019-05-02,253,
Joan Báez,2019-05-03,264,
Joan Báez,2019-05-04,247,
Joan Báez,2019-05-05,301,
Joan Báez,2019-05-06,245,
Joan Báez,2019-05-07,231,
Joan Báez,2019-05-08,192,
Joan Báez,2019-05-09,219,
Joan Báez,2019-05-10,201,
Joan Báez,2019-05-11,235,
Joan Báez,2019-05-12,215,
Joan Báez,2019-05-13,256,
Joan Báez,2019-05-14,211,
Joan Báez,2019-05-15,198,
Joan Báez,2019-05-16,183,
Joan Báez,2019-05-17,240,
Joan Báez,2019-05-18,280,
Joan Báez,2019-05-19,223,
Joan Báez,2019-05-20,245,
Joan Báez,2019-05-21,226,
Joan Báez,2019-05-22,214,
Joan Báez,2019-05-23,185,
Joan Báez,2019-05-24,200,
Joan Báez,2019-05-25,254,
Joan Báez,2019-05-26,273,
Joan Báez,2019-05-27,251,
Joan Báez,2019-05-28,806,
Joan Báez,2019-05-29,243,
Joan Báez,2019-05-30,219,
Joan Báez,2019-05-31,203,
Joan Báez,2019-06-01,201,
Joan Báez,2019-06-02,226,
Joan Báez,2019-06-03,229,
Joan Báez,2019-06-04,214,
Joan_Jett_&_the_Blackhearts,2019-02-28,9,-50
Joan_Jett_&_the_Blackhearts,2019-03-01,12,
Joan_Jett_&_the_Blackhearts,2019-03-02,8,
Joan_Jett_&_the_Blackhearts,2019-03-03,11,
Joan_Jett_&_the_Blackhearts,2019-03-04,12,
Joan_Jett_&_the_Blackhearts,2019-03-05,16,
Joan_Jett_&_the_Blackhearts,2019-03-06,16,
Joan_Jett_&_the_Blackhearts,2019-03-07,18,
Joan_Jett_&_the_Blackhearts,2019-03-08,23,
Joan_Jett_&_the_Blackhearts,2019-03-09,22,
Joan_Jett_&_the_Blackhearts,2019-03-10,17,
Joan_Jett_&_the_Blackhearts,2019-03-11,9,
Joan_Jett_&_the_Blackhearts,2019-03-12,16,
Joan_Jett_&_the_Blackhearts,2019-03-13,7,
Joan_Jett_&_the_Blackhearts,2019-03-14,7,
Joan_Jett_&_the_Blackhearts,2019-03-15,8,
Joan_Jett_&_the_Blackhearts,2019-03-16,8,
Joan_Jett_&_the_Blackhearts,2019-03-17,12,
Joan_Jett_&_the_Blackhearts,2019-03-18,11,
Joan_Jett_&_the_Blackhearts,2019-03-19,9,
Joan_Jett_&_the_Blackhearts,2019-03-20,11,
Joan_Jett_&_the_Blackhearts,2019-03-21,12,
Joan_Jett_&_the_Blackhearts,2019-03-22,16,
Joan_Jett_&_the_Blackhearts,2019-03-23,14,
Joan_Jett_&_the_Blackhearts,2019-03-24,17,
Joan_Jett_&_the_Blackhearts,2019-03-25,14,
Joan_Jett_&_the_Blackhearts,2019-03-26,16,
Joan_Jett_&_the_Blackhearts,2019-03-27,18,
Joan_Jett_&_the_Blackhearts,2019-03-28,15,
Joan_Jett_&_the_Blackhearts,2019-03-29,5,
Joan_Jett_&_the_Blackhearts,2019-03-30,14,
Joan_Jett_&_the_Blackhearts,2019-03-31,18,
Joan_Jett_&_the_Blackhearts,2019-04-01,15,
Joan_Jett_&_the_Blackhearts,2019-04-02,16,
Joan_Jett_&_the_Blackhearts,2019-04-03,12,
Joan_Jett_&_the_Blackhearts,2019-04-04,9,
Joan_Jett_&_the_Blackhearts,2019-04-05,11,
Joan_Jett_&_the_Blackhearts,2019-04-06,17,
Joan_Jett_&_the_Blackhearts,2019-04-07,6,
Joan_Jett_&_the_Blackhearts,2019-04-08,694,
Joan_Jett_&_the_Blackhearts,2019-04-09,95,
Joan_Jett_&_the_Blackhearts,2019-04-10,39,
Joan_Jett_&_the_Blackhearts,2019-04-11,35,
Joan_Jett_&_the_Blackhearts,2019-04-12,23,
Joan_Jett_&_the_Blackhearts,2019-04-13,29,
Joan_Jett_&_the_Blackhearts,2019-04-14,20,
Joan_Jett_&_the_Blackhearts,2019-04-15,16,
Joan_Jett_&_the_Blackhearts,2019-04-16,25,
Joan_Jett_&_the_Blackhearts,2019-04-17,20,
Joan_Jett_&_the_Blackhearts,2019-04-18,17,
Joan_Jett_&_the_Blackhearts,2019-04-19,22,
Joan_Jett_&_the_Blackhearts,2019-04-20,28,
Joan_Jett_&_the_Blackhearts,2019-04-21,14,
Joan_Jett_&_the_Blackhearts,2019-04-22,12,
Joan_Jett_&_the_Blackhearts,2019-04-23,18,
Joan_Jett_&_the_Blackhearts,2019-04-24,30,
Joan_Jett_&_the_Blackhearts,2019-04-25,15,
Joan_Jett_&_the_Blackhearts,2019-04-26,11,
Joan_Jett_&_the_Blackhearts,2019-04-27,12,
Joan_Jett_&_the_Blackhearts,2019-04-28,8,
Joan_Jett_&_the_Blackhearts,2019-04-29,10,
Joan_Jett_&_the_Blackhearts,2019-04-30,10,
Joan_Jett_&_the_Blackhearts,2019-05-01,15,
Joan_Jett_&_the_Blackhearts,2019-05-02,20,
Joan_Jett_&_the_Blackhearts,2019-05-03,16,
Joan_Jett_&_the_Blackhearts,2019-05-04,7,
Joan_Jett_&_the_Blackhearts,2019-05-05,12,
Joan_Jett_&_the_Blackhearts,2019-05-06,14,
Joan_Jett_&_the_Blackhearts,2019-05-07,12,
Joan_Jett_&_the_Blackhearts,2019-05-08,17,
Joan_Jett_&_the_Blackhearts,2019-05-09,13,
Joan_Jett_&_the_Blackhearts,2019-05-10,7,
Joan_Jett_&_the_Blackhearts,2019-05-11,8,
Joan_Jett_&_the_Blackhearts,2019-05-12,14,
Joan_Jett_&_the_Blackhearts,2019-05-13,4,
Joan_Jett_&_the_Blackhearts,2019-05-14,16,
Joan_Jett_&_the_Blackhearts,2019-05-15,8,
Joan_Jett_&_the_Blackhearts,2019-05-16,13,
Joan_Jett_&_the_Blackhearts,2019-05-17,11,
Joan_Jett_&_the_Blackhearts,2019-05-18,12,
Joan_Jett_&_the_Blackhearts,2019-05-19,13,
Joan_Jett_&_the_Blackhearts,2019-05-20,26,
Joan_Jett_&_the_Blackhearts,2019-05-21,14,
Joan_Jett_&_the_Blackhearts,2019-05-22,12,
Joan_Jett_&_the_Blackhearts,2019-05-23,5,
Joan_Jett_&_the_Blackhearts,2019-05-24,17,
Joan_Jett_&_the_Blackhearts,2019-05-25,7,
Joan_Jett_&_the_Blackhearts,2019-05-26,6,
Joan_Jett_&_the_Blackhearts,2019-05-27,14,
Joan_Jett_&_the_Blackhearts,2019-05-28,11,
Joan_Jett_&_the_Blackhearts,2019-05-29,11,
Joan_Jett_&_the_Blackhearts,2019-05-30,16,
Joan_Jett_&_the_Blackhearts,2019-05-31,12,
Joan_Jett_&_the_Blackhearts,2019-06-01,13,
Joan_Jett_&_the_Blackhearts,2019-06-02,13,
Joan_Jett_&_the_Blackhearts,2019-06-03,8,
Joan_Jett_&_the_Blackhearts,2019-06-04,16,
Kate Bush,2019-02-28,72,20
Kate Bush,2019-03-01,91,
Kate Bush,2019-03-02,77,
Kate Bush,2019-03-03,78,
Kate Bush,2019-03-04,86,
Kate Bush,2019-03-05,95,
Kate Bush,2019-03-06,85,
Kate Bush,2019-03-07,100,
Kate Bush,2019-03-08,119,
Kate Bush,2019-03-09,114,
Kate Bush,2019-03-10,89,
Kate Bush,2019-03-11,73,
Kate Bush,2019-03-12,84,
Kate Bush,2019-03-13,78,
Kate Bush,2019-03-14,80,
Kate Bush,2019-03-15,71,
Kate Bush,2019-03-16,81,
Kate Bush,2019-03-17,82,
Kate Bush,2019-03-18,83,
Kate Bush,2019-03-19,84,
Kate Bush,2019-03-20,76,
Kate Bush,2019-03-21,76,
Kate Bush,2019-03-22,83,
Kate Bush,2019-03-23,76,
Kate Bush,2019-03-24,107,
Kate Bush,2019-03-25,87,
Kate Bush,2019-03-26,93,
Kate Bush,2019-03-27,101,
Kate Bush,2019-03-28,83,
Kate Bush,2019-03-29,59,
Kate Bush,2019-03-30,73,
Kate Bush,2019-03-31,89,
Kate Bush,2019-04-01,73,
Kate Bush,2019-04-02,81,
Kate Bush,2019-04-03,80,
Kate Bush,2019-04-04,71,
Kate Bush,2019-04-05,93,
Kate Bush,2019-04-06,85,
Kate Bush,2019-04-07,86,
Kate Bush,2019-04-08,76,
Kate Bush,2019-04-09,64,
Kate Bush,2019-04-10,82,
Kate Bush,2019-04-11,70,
Kate Bush,2019-04-12,65,
Kate Bush,2019-04-13,79,
Kate Bush,2019-04-14,72,
Kate Bush,2019-04-15,86,
Kate Bush,2019-04-16,77,
Kate Bush,2019-04-17,47,
Kate Bush,2019-04-18,73,
Kate Bush,2019-04-19,85,
Kate Bush,2019-04-20,74,
Kate Bush,2019-04-21,78,
Kate Bush,2019-04-22,96,
Kate Bush,2019-04-23,103,
Kate Bush,2019-04-24,63,
Kate Bush,2019-04-25,72,
Kate Bush,2019-04-26,79,
Kate Bush,2019-04-27,74,
Kate Bush,2019-04-28,73,
Kate Bush,2019-04-29,76,
Kate Bush,2019-04-30,87,
Kate Bush,2019-05-01,80,
Kate Bush,2019-05-02,79,
Kate Bush,2019-05-03,69,
Kate Bush,2019-05-04,77,
Kate Bush,2019-05-05,85,
Kate Bush,2019-05-06,85,
Kate Bush,2019-05-07,60,
Kate Bush,2019-05-08,72,
Kate Bush,2019-05-09,73,
Kate Bush,2019-05-10,78,
Kate Bush,2019-05-11,67,
Kate Bush,2019-05-12,73,
Kate Bush,2019-05-13,87,
Kate Bush,2019-05-14,87,
Kate Bush,2019-05-15,68,
Kate Bush,2019-05-16,63,
Kate Bush,2019-05-17,70,
Kate Bush,2019-05-18,92,
Kate Bush,2019-05-19,104,
Kate Bush,2019-05-20,69,
Kate Bush,2019-05-21,63,
Kate Bush,2019-05-22,73,
Kate Bush,2019-05-23,57,
Kate Bush,2019-05-24,62,
Kate Bush,2019-05-25,60,
Kate Bush,2019-05-26,76,
Kate Bush,2019-05-27,70,
Kate Bush,2019-05-28,94,
Kate Bush,2019-05-29,84,
Kate Bush,2019-05-30,79,
Kate Bush,2019-05-31,89,
Kate Bush,2019-06-01,70,
Kate Bush,2019-06-02,75,
Kate Bush,2019-06-03,58,
Kate Bush,2019-06-04,73,
La Paquera de Jerez,2019-02-28,37,255
La Paquera de Jerez,2019-03-01,30,
La Paquera de Jerez,2019-03-02,32,
La Paquera de Jerez,2019-03-03,58,
La Paquera de Jerez,2019-03-04,28,
La Paquera de Jerez,2019-03-05,24,
La Paquera de Jerez,2019-03-06,48,
La Paquera de Jerez,2019-03-07,29,
La Paquera de Jerez,2019-03-08,41,
La Paquera de Jerez,2019-03-09,48,
La Paquera de Jerez,2019-03-10,33,
La Paquera de Jerez,2019-03-11,49,
La Paquera de Jerez,2019-03-12,37,
La Paquera de Jerez,2019-03-13,43,
La Paquera de Jerez,2019-03-14,16,
La Paquera de Jerez,2019-03-15,25,
La Paquera de Jerez,2019-03-16,35,
La Paquera de Jerez,2019-03-17,38,
La Paquera de Jerez,2019-03-18,48,
La Paquera de Jerez,2019-03-19,37,
La Paquera de Jerez,2019-03-20,29,
La Paquera de Jerez,2019-03-21,25,
La Paquera de Jerez,2019-03-22,27,
La Paquera de Jerez,2019-03-23,30,
La Paquera de Jerez,2019-03-24,36,
La Paquera de Jerez,2019-03-25,47,
La Paquera de Jerez,2019-03-26,38,
La Paquera de Jerez,2019-03-27,39,
La Paquera de Jerez,2019-03-28,42,
La Paquera de Jerez,2019-03-29,31,
La Paquera de Jerez,2019-03-30,35,
La Paquera de Jerez,2019-03-31,48,
La Paquera de Jerez,2019-04-01,28,
La Paquera de Jerez,2019-04-02,29,
La Paquera de Jerez,2019-04-03,36,
La Paquera de Jerez,2019-04-04,34,
La Paquera de Jerez,2019-04-05,37,
La Paquera de Jerez,2019-04-06,45,
La Paquera de Jerez,2019-04-07,50,
La Paquera de Jerez,2019-04-08,34,
La Paquera de Jerez,2019-04-09,52,
La Paquera de Jerez,2019-04-10,30,
La Paquera de Jerez,2019-04-11,21,
La Paquera de Jerez,2019-04-12,30,
La Paquera de Jerez,2019-04-13,31,
La Paquera de Jerez,2019-04-14,44,
La Paquera de Jerez,2019-04-15,24,
La Paquera de Jerez,2019-04-16,31,
La Paquera de Jerez,2019-04-17,34,
La Paquera de Jerez,2019-04-18,28,
La Paquera de Jerez,2019-04-19,22,
La Paquera de Jerez,2019-04-20,36,
La Paquera de Jerez,2019-04-21,38,
La Paquera de Jerez,2019-04-22,25,
La Paquera de Jerez,2019-04-23,25,
La Paquera de Jerez,2019-04-24,39,
La Paquera de Jerez,2019-04-25,32,
La Paquera de Jerez,2019-04-26,75,
La Paquera de Jerez,2019-04-27,46,
La Paquera de Jerez,2019-04-28,35,
La Paquera de Jerez,2019-04-29,37,
La Paquera de Jerez,2019-04-30,25,
La Paquera de Jerez,2019-05-01,44,
La Paquera de Jerez,2019-05-02,24,
La Paquera de Jerez,2019-05-03,27,
La Paquera de Jerez,2019-05-04,34,
La Paquera de Jerez,2019-05-05,33,
La Paquera de Jerez,2019-05-06,43,
La Paquera de Jerez,2019-05-07,29,
La Paquera de Jerez,2019-05-08,33,
La Paquera de Jerez,2019-05-09,24,
La Paquera de Jerez,2019-05-10,38,
La Paquera de Jerez,2019-05-11,33,
La Paquera de Jerez,2019-05-12,48,
La Paquera de Jerez,2019-05-13,30,
La Paquera de Jerez,2019-05-14,35,
La Paquera de Jerez,2019-05-15,49,
La Paquera de Jerez,2019-05-16,25,
La Paquera de Jerez,2019-05-17,28,
La Paquera de Jerez,2019-05-18,40,
La Paquera de Jerez,2019-05-19,48,
La Paquera de Jerez,2019-05-20,47,
La Paquera de Jerez,2019-05-21,30,
La Paquera de Jerez,2019-05-22,39,
La Paquera de Jerez,2019-05-23,11,
La Paquera de Jerez,2019-05-24,21,
La Paquera de Jerez,2019-05-25,34,
La Paquera de Jerez,2019-05-26,39,
La Paquera de Jerez,2019-05-27,34,
La Paquera de Jerez,2019-05-28,121,
La Paquera de Jerez,2019-05-29,43,
La Paquera de Jerez,2019-05-30,39,
La Paquera de Jerez,2019-05-31,33,
La Paquera de Jerez,2019-06-01,32,
La Paquera de Jerez,2019-06-02,21,
La Paquera de Jerez,2019-06-03,24,
La Paquera de Jerez,2019-06-04,26,
Las Grecas,2019-02-28,80,121
Las Grecas,2019-03-01,72,
Las Grecas,2019-03-02,68,
Las Grecas,2019-03-03,67,
Las Grecas,2019-03-04,71,
Las Grecas,2019-03-05,69,
Las Grecas,2019-03-06,61,
Las Grecas,2019-03-07,81,
Las Grecas,2019-03-08,73,
Las Grecas,2019-03-09,73,
Las Grecas,2019-03-10,107,
Las Grecas,2019-03-11,70,
Las Grecas,2019-03-12,73,
Las Grecas,2019-03-13,76,
Las Grecas,2019-03-14,84,
Las Grecas,2019-03-15,98,
Las Grecas,2019-03-16,87,
Las Grecas,2019-03-17,92,
Las Grecas,2019-03-18,82,
Las Grecas,2019-03-19,109,
Las Grecas,2019-03-20,86,
Las Grecas,2019-03-21,81,
Las Grecas,2019-03-22,2696,
Las Grecas,2019-03-23,336,
Las Grecas,2019-03-24,166,
Las Grecas,2019-03-25,121,
Las Grecas,2019-03-26,93,
Las Grecas,2019-03-27,90,
Las Grecas,2019-03-28,72,
Las Grecas,2019-03-29,93,
Las Grecas,2019-03-30,108,
Las Grecas,2019-03-31,84,
Las Grecas,2019-04-01,81,
Las Grecas,2019-04-02,77,
Las Grecas,2019-04-03,68,
Las Grecas,2019-04-04,153,
Las Grecas,2019-04-05,101,
Las Grecas,2019-04-06,129,
Las Grecas,2019-04-07,82,
Las Grecas,2019-04-08,59,
Las Grecas,2019-04-09,169,
Las Grecas,2019-04-10,85,
Las Grecas,2019-04-11,76,
Las Grecas,2019-04-12,75,
Las Grecas,2019-04-13,146,
Las Grecas,2019-04-14,161,
Las Grecas,2019-04-15,210,
Las Grecas,2019-04-16,945,
Las Grecas,2019-04-17,463,
Las Grecas,2019-04-18,1946,
Las Grecas,2019-04-19,359,
Las Grecas,2019-04-20,230,
Las Grecas,2019-04-21,189,
Las Grecas,2019-04-22,161,
Las Grecas,2019-04-23,101,
Las Grecas,2019-04-24,95,
Las Grecas,2019-04-25,128,
Las Grecas,2019-04-26,117,
Las Grecas,2019-04-27,117,
Las Grecas,2019-04-28,727,
Las Grecas,2019-04-29,148,
Las Grecas,2019-04-30,297,
Las Grecas,2019-05-01,187,
Las Grecas,2019-05-02,223,
Las Grecas,2019-05-03,139,
Las Grecas,2019-05-04,169,
Las Grecas,2019-05-05,351,
Las Grecas,2019-05-06,164,
Las Grecas,2019-05-07,153,
Las Grecas,2019-05-08,144,
Las Grecas,2019-05-09,151,
Las Grecas,2019-05-10,114,
Las Grecas,2019-05-11,160,
Las Grecas,2019-05-12,130,
Las Grecas,2019-05-13,140,
Las Grecas,2019-05-14,116,
Las Grecas,2019-05-15,119,
Las Grecas,2019-05-16,138,
Las Grecas,2019-05-17,175,
Las Grecas,2019-05-18,182,
Las Grecas,2019-05-19,130,
Las Grecas,2019-05-20,98,
Las Grecas,2019-05-21,107,
Las Grecas,2019-05-22,111,
Las Grecas,2019-05-23,77,
Las Grecas,2019-05-24,135,
Las Grecas,2019-05-25,108,
Las Grecas,2019-05-26,112,
Las Grecas,2019-05-27,78,
Las Grecas,2019-05-28,415,
Las Grecas,2019-05-29,106,
Las Grecas,2019-05-30,106,
Las Grecas,2019-05-31,132,
Las Grecas,2019-06-01,125,
Las Grecas,2019-06-02,101,
Las Grecas,2019-06-03,91,
Las Grecas,2019-06-04,109,
Las Migas,2019-02-28,23,802
Las Migas,2019-03-01,15,
Las Migas,2019-03-02,120,
Las Migas,2019-03-03,60,
Las Migas,2019-03-04,42,
Las Migas,2019-03-05,28,
Las Migas,2019-03-06,22,
Las Migas,2019-03-07,28,
Las Migas,2019-03-08,33,
Las Migas,2019-03-09,37,
Las Migas,2019-03-10,35,
Las Migas,2019-03-11,38,
Las Migas,2019-03-12,27,
Las Migas,2019-03-13,17,
Las Migas,2019-03-14,34,
Las Migas,2019-03-15,35,
Las Migas,2019-03-16,47,
Las Migas,2019-03-17,39,
Las Migas,2019-03-18,38,
Las Migas,2019-03-19,34,
Las Migas,2019-03-20,36,
Las Migas,2019-03-21,38,
Las Migas,2019-03-22,27,
Las Migas,2019-03-23,26,
Las Migas,2019-03-24,51,
Las Migas,2019-03-25,33,
Las Migas,2019-03-26,37,
Las Migas,2019-03-27,66,
Las Migas,2019-03-28,56,
Las Migas,2019-03-29,60,
Las Migas,2019-03-30,44,
Las Migas,2019-03-31,42,
Las Migas,2019-04-01,62,
Las Migas,2019-04-02,71,
Las Migas,2019-04-03,75,
Las Migas,2019-04-04,61,
Las Migas,2019-04-05,66,
Las Migas,2019-04-06,70,
Las Migas,2019-04-07,82,
Las Migas,2019-04-08,43,
Las Migas,2019-04-09,387,
Las Migas,2019-04-10,36,
Las Migas,2019-04-11,24,
Las Migas,2019-04-12,23,
Las Migas,2019-04-13,30,
Las Migas,2019-04-14,25,
Las Migas,2019-04-15,17,
Las Migas,2019-04-16,32,
Las Migas,2019-04-17,29,
Las Migas,2019-04-18,27,
Las Migas,2019-04-19,43,
Las Migas,2019-04-20,37,
Las Migas,2019-04-21,25,
Las Migas,2019-04-22,32,
Las Migas,2019-04-23,117,
Las Migas,2019-04-24,82,
Las Migas,2019-04-25,208,
Las Migas,2019-04-26,88,
Las Migas,2019-04-27,112,
Las Migas,2019-04-28,56,
Las Migas,2019-04-29,81,
Las Migas,2019-04-30,93,
Las Migas,2019-05-01,29,
Las Migas,2019-05-02,36,
Las Migas,2019-05-03,44,
Las Migas,2019-05-04,38,
Las Migas,2019-05-05,50,
Las Migas,2019-05-06,39,
Las Migas,2019-05-07,33,
Las Migas,2019-05-08,47,
Las Migas,2019-05-09,29,
Las Migas,2019-05-10,26,
Las Migas,2019-05-11,29,
Las Migas,2019-05-12,36,
Las Migas,2019-05-13,45,
Las Migas,2019-05-14,32,
Las Migas,2019-05-15,54,
Las Migas,2019-05-16,35,
Las Migas,2019-05-17,36,
Las Migas,2019-05-18,42,
Las Migas,2019-05-19,39,
Las Migas,2019-05-20,30,
Las Migas,2019-05-21,37,
Las Migas,2019-05-22,29,
Las Migas,2019-05-23,96,
Las Migas,2019-05-24,43,
Las Migas,2019-05-25,52,
Las Migas,2019-05-26,44,
Las Migas,2019-05-27,30,
Las Migas,2019-05-28,451,
Las Migas,2019-05-29,82,
Las Migas,2019-05-30,55,
Las Migas,2019-05-31,54,
Las Migas,2019-06-01,33,
Las Migas,2019-06-02,40,
Las Migas,2019-06-03,36,
Las Migas,2019-06-04,42,
Los Romeos,2019-02-28,6,833
Los Romeos,2019-03-01,7,
Los Romeos,2019-03-02,9,
Los Romeos,2019-03-03,12,
Los Romeos,2019-03-04,8,
Los Romeos,2019-03-05,5,
Los Romeos,2019-03-06,7,
Los Romeos,2019-03-07,10,
Los Romeos,2019-03-08,9,
Los Romeos,2019-03-09,7,
Los Romeos,2019-03-10,9,
Los Romeos,2019-03-11,9,
Los Romeos,2019-03-12,10,
Los Romeos,2019-03-13,13,
Los Romeos,2019-03-14,9,
Los Romeos,2019-03-15,14,
Los Romeos,2019-03-16,14,
Los Romeos,2019-03-17,12,
Los Romeos,2019-03-18,7,
Los Romeos,2019-03-19,10,
Los Romeos,2019-03-20,7,
Los Romeos,2019-03-21,13,
Los Romeos,2019-03-22,10,
Los Romeos,2019-03-23,3,
Los Romeos,2019-03-24,11,
Los Romeos,2019-03-25,6,
Los Romeos,2019-03-26,2,
Los Romeos,2019-03-27,7,
Los Romeos,2019-03-28,10,
Los Romeos,2019-03-29,3,
Los Romeos,2019-03-30,12,
Los Romeos,2019-03-31,9,
Los Romeos,2019-04-01,12,
Los Romeos,2019-04-02,4,
Los Romeos,2019-04-03,6,
Los Romeos,2019-04-04,16,
Los Romeos,2019-04-05,13,
Los Romeos,2019-04-06,15,
Los Romeos,2019-04-07,8,
Los Romeos,2019-04-08,5,
Los Romeos,2019-04-09,7,
Los Romeos,2019-04-10,11,
Los Romeos,2019-04-11,9,
Los Romeos,2019-04-12,21,
Los Romeos,2019-04-13,6,
Los Romeos,2019-04-14,6,
Los Romeos,2019-04-15,5,
Los Romeos,2019-04-16,14,
Los Romeos,2019-04-17,7,
Los Romeos,2019-04-18,9,
Los Romeos,2019-04-19,10,
Los Romeos,2019-04-20,13,
Los Romeos,2019-04-21,13,
Los Romeos,2019-04-22,17,
Los Romeos,2019-04-23,8,
Los Romeos,2019-04-24,4,
Los Romeos,2019-04-25,23,
Los Romeos,2019-04-26,7,
Los Romeos,2019-04-27,23,
Los Romeos,2019-04-28,6,
Los Romeos,2019-04-29,6,
Los Romeos,2019-04-30,7,
Los Romeos,2019-05-01,7,
Los Romeos,2019-05-02,5,
Los Romeos,2019-05-03,12,
Los Romeos,2019-05-04,16,
Los Romeos,2019-05-05,14,
Los Romeos,2019-05-06,17,
Los Romeos,2019-05-07,11,
Los Romeos,2019-05-08,8,
Los Romeos,2019-05-09,15,
Los Romeos,2019-05-10,9,
Los Romeos,2019-05-11,9,
Los Romeos,2019-05-12,8,
Los Romeos,2019-05-13,16,
Los Romeos,2019-05-14,14,
Los Romeos,2019-05-15,6,
Los Romeos,2019-05-16,11,
Los Romeos,2019-05-17,22,
Los Romeos,2019-05-18,16,
Los Romeos,2019-05-19,4,
Los Romeos,2019-05-20,11,
Los Romeos,2019-05-21,223,
Los Romeos,2019-05-22,33,
Los Romeos,2019-05-23,10,
Los Romeos,2019-05-24,17,
Los Romeos,2019-05-25,13,
Los Romeos,2019-05-26,15,
Los Romeos,2019-05-27,6,
Los Romeos,2019-05-28,140,
Los Romeos,2019-05-29,30,
Los Romeos,2019-05-30,24,
Los Romeos,2019-05-31,13,
Los Romeos,2019-06-01,13,
Los Romeos,2019-06-02,15,
Los Romeos,2019-06-03,8,
Los Romeos,2019-06-04,241,
Mari Trini,2019-02-28,191,442
Mari Trini,2019-03-01,189,
Mari Trini,2019-03-02,204,
Mari Trini,2019-03-03,216,
Mari Trini,2019-03-04,180,
Mari Trini,2019-03-05,195,
Mari Trini,2019-03-06,219,
Mari Trini,2019-03-07,230,
Mari Trini,2019-03-08,330,
Mari Trini,2019-03-09,229,
Mari Trini,2019-03-10,284,
Mari Trini,2019-03-11,292,
Mari Trini,2019-03-12,196,
Mari Trini,2019-03-13,427,
Mari Trini,2019-03-14,172,
Mari Trini,2019-03-15,325,
Mari Trini,2019-03-16,342,
Mari Trini,2019-03-17,236,
Mari Trini,2019-03-18,232,
Mari Trini,2019-03-19,162,
Mari Trini,2019-03-20,171,
Mari Trini,2019-03-21,201,
Mari Trini,2019-03-22,313,
Mari Trini,2019-03-23,293,
Mari Trini,2019-03-24,284,
Mari Trini,2019-03-25,173,
Mari Trini,2019-03-26,184,
Mari Trini,2019-03-27,135,
Mari Trini,2019-03-28,168,
Mari Trini,2019-03-29,184,
Mari Trini,2019-03-30,237,
Mari Trini,2019-03-31,235,
Mari Trini,2019-04-01,603,
Mari Trini,2019-04-02,181,
Mari Trini,2019-04-03,173,
Mari Trini,2019-04-04,199,
Mari Trini,2019-04-05,324,
